STATE,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,MONTH,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,MAKE,MAK_MOD,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,DRINKING,ALC_DET,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DRUG_DET,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,DOA,DEATH_DA,DEATH_MO,DEATH_YR,DEATH_HR,DEATH_MN,DEATH_TM,LAG_HRS,LAG_MINS,P_SF1,P_SF2,P_SF3,CERT_NO,WORK_INJ,HISPANIC,RACE,LOCATION
29,290060,3,1,1,0,95,15,1,0,9,11,12,1,0,49,49040,4,2001,0,0,0,0,12,0,57,1,1,4,11,7,0,1,0,0,0,1,1,2,1,5,8,8,2,1,1,0,304,996,0,5,0,15,1,2014,1,40,140,1,31,0,0,0,************,0,7,1,0
29,290335,1,0,1,1,95,20,6,23,24,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,5,4,0,96,8,97,8,0,0,1,9,2,1,18,8,8,2,1,1,0,196,996,0,0,7,20,6,2014,23,24,2324,0,0,0,0,0,************,0,7,2,11
29,290500,1,1,1,0,510,5,8,0,27,11,20,0,0,20,20022,4,2006,0,0,0,0,8,0,25,1,1,3,11,7,0,1,0,0,0,1,1,2,1,9,8,8,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,************,8,0,0,0
29,290500,1,1,2,0,510,5,8,0,27,11,20,0,0,20,20022,4,2006,0,0,0,0,8,0,31,1,2,4,13,7,0,1,0,0,0,8,9,2,1,25,8,8,2,1,0,0,1,0,0,0,7,5,8,2014,0,34,34,0,7,0,0,0,************,0,7,2,0
29,290154,1,1,1,0,189,25,4,0,28,11,45,0,0,12,12003,2,2001,0,0,0,0,9,0,30,1,1,4,11,7,0,20,0,0,0,1,1,2,1,32,8,8,2,1,0,0,1,0,0,0,7,25,4,2014,0,28,28,0,0,0,0,0,************,0,7,2,0
29,290690,2,2,1,0,510,21,12,4,7,11,12,2,0,49,49040,4,1999,0,0,0,0,12,0,50,1,1,4,11,99,0,8,0,0,0,9,9,2,1,22,8,8,2,1,0,0,1,0,0,5,0,21,12,2014,4,45,445,0,38,0,0,0,************,0,7,48,0
29,290080,2,1,2,0,195,8,3,8,25,1,12,6,0,58,58037,2,2006,0,0,0,1,12,0,23,1,2,4,13,7,0,1,1,9,0,8,9,2,1,4,8,8,2,1,1,1,402,407,605,0,7,8,3,2014,8,25,825,0,0,0,0,0,************,0,7,2,0
29,290064,1,1,1,0,189,1,3,19,0,11,24,0,0,37,37421,15,2004,0,0,0,0,1,0,67,1,1,4,11,3,0,1,0,0,0,0,9,2,1,3,8,8,2,1,0,0,996,0,0,5,0,1,3,2014,19,47,1947,0,47,0,0,0,************,0,7,1,0
29,290212,2,2,1,0,71,18,5,18,10,11,12,7,0,20,20009,2,1996,0,0,0,0,7,0,27,1,1,4,11,7,0,1,0,0,0,8,9,2,1,7,8,8,0,0,0,0,0,0,0,5,0,20,5,2014,11,25,1125,41,15,0,0,0,************,0,7,1,0
29,290167,2,1,1,0,510,12,3,21,56,11,12,6,0,98,98709,80,2008,0,0,0,0,11,0,46,1,1,4,11,16,0,0,8,0,0,1,9,2,1,21,8,8,0,0,0,0,0,0,0,5,0,15,3,2014,19,50,1950,69,54,0,0,0,************,0,7,1,0
29,290069,1,1,1,0,145,1,3,23,0,1,1,0,0,12,12422,15,2003,0,0,0,1,0,0,32,1,1,3,11,7,0,20,1,2,0,1,1,2,1,13,8,8,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,************,8,0,0,0
29,290105,1,1,1,0,19,16,1,23,0,11,34,0,0,18,18002,4,1995,0,0,0,1,12,0,31,1,1,4,11,7,0,1,1,9,0,1,1,2,1,25,8,8,2,1,0,0,1,0,0,0,7,16,1,2014,23,3,2303,0,3,0,0,0,************,0,7,1,0
29,290152,1,1,1,0,510,1,4,22,48,11,24,0,0,30,30040,4,1998,0,0,0,0,9,0,48,1,1,4,11,3,0,20,0,0,0,1,9,2,1,19,8,8,2,3,3,3,402,407,996,5,0,1,4,2014,23,26,2326,0,38,0,0,0,************,0,7,2,0
29,290113,1,1,1,0,201,5,4,6,37,1,42,0,0,49,49040,4,2008,0,0,0,0,12,0,47,1,1,4,11,3,0,1,0,0,0,1,1,2,1,18,8,8,0,0,0,0,0,0,0,0,7,5,4,2014,6,37,637,0,0,0,0,0,************,9,7,1,0
29,290424,1,1,1,0,99,31,8,10,54,1,57,0,0,37,37033,2,1997,0,0,0,1,1,0,23,1,1,4,11,7,0,1,2,2,0,1,1,2,1,22,8,8,2,1,0,0,1,0,0,0,7,31,8,2014,11,11,1111,0,17,0,0,0,************,0,7,1,0
29,290011,1,1,1,0,189,13,1,18,16,11,24,0,0,20,20002,4,2002,0,0,0,0,12,0,68,1,1,4,11,7,0,20,0,0,0,1,9,2,1,24,1,8,2,1,1,1,300,304,996,0,7,13,1,2014,18,34,1834,0,18,0,0,0,************,0,7,1,0
29,290297,1,1,1,0,165,27,6,1,20,11,35,0,0,12,12023,4,2013,0,0,0,0,14,0,42,1,1,4,11,3,0,1,0,0,0,9,9,2,1,19,8,8,2,1,0,0,1,0,0,0,7,27,6,2014,1,20,120,0,0,0,0,0,************,0,7,1,0
29,290298,1,1,1,0,47,27,6,18,50,11,1,0,0,72,72706,80,2013,0,0,0,0,0,0,43,1,1,4,11,17,0,0,8,0,0,1,1,2,1,21,8,8,0,0,0,0,0,0,0,0,7,27,6,2014,19,6,1906,0,16,0,0,0,************,0,7,1,0
29,290320,1,0,1,1,127,9,7,21,21,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,5,4,0,96,8,97,8,0,0,9,9,2,1,13,8,8,2,1,1,0,155,605,0,0,7,9,7,2014,21,21,2121,0,0,0,0,0,************,0,7,1,11
29,290325,1,1,1,0,145,18,6,0,25,11,59,0,0,20,20009,2,1976,0,0,0,1,14,0,45,1,1,4,11,7,0,0,1,9,0,9,9,2,1,19,1,8,2,1,1,1,387,603,605,0,7,18,6,2014,99,99,9999,999,99,0,0,0,************,0,7,1,0
29,290385,1,0,1,1,47,18,7,0,4,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,5,4,0,96,8,97,8,0,0,1,9,2,1,24,8,8,0,0,0,0,0,0,0,0,7,18,7,2014,0,4,4,0,0,0,0,0,************,0,7,1,11
29,290532,1,0,1,1,95,5,9,23,5,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,5,4,0,96,8,97,8,0,0,9,9,2,1,28,8,8,2,1,0,0,695,0,0,0,7,5,9,2014,99,99,9999,999,99,0,0,0,************,0,2,98,11
29,290561,1,0,1,1,95,5,11,23,41,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,5,4,0,96,8,97,8,0,0,9,9,2,1,28,8,8,2,1,1,0,187,996,0,0,7,5,11,2014,23,41,2341,0,0,0,0,0,************,0,7,1,11
29,290562,1,0,1,1,95,5,11,23,41,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,5,4,0,96,8,97,8,0,0,9,9,2,1,25,8,8,2,1,0,0,1,0,0,0,7,5,11,2014,23,41,2341,0,0,0,0,0,************,0,7,1,11
29,290678,1,1,1,0,189,27,12,4,17,11,31,0,0,23,23461,22,1996,0,0,0,1,12,0,48,1,1,4,11,7,0,1,1,2,0,1,1,2,1,22,8,8,2,1,1,1,402,407,996,0,7,27,12,2014,4,41,441,0,24,0,0,0,************,0,7,1,0
29,290696,1,0,1,1,189,29,12,20,40,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,5,4,0,96,8,97,8,0,0,9,9,2,1,20,8,8,2,1,0,0,1,0,0,0,7,29,12,2014,20,44,2044,0,4,0,0,0,************,0,7,1,11
